year,type_of_violence,conflict_new_id,conflict_name,dyad_name,side_a,side_b,latitude,longitude,geom_wkt,country,best_est,high_est,low_est
2012,1,283,DR Congo (Zaire):Government,Government of DR Congo (Zaire)  - M23,Government of DR Congo (Zaire),M23,-1.298136,29.595786,POINT(29.595786 -1.298136),DR Congo (Zaire),3,3,3
2012,1,283,DR Congo (Zaire):Government,Government of DR Congo (Zaire)  - M23,Government of DR Congo (Zaire),M23,-1.283977,29.550608,POINT(29.550608 -1.283977),DR Congo (Zaire),2,2,2
2012,1,283,DR Congo (Zaire):Government,Government of DR Congo (Zaire)  - M23,Government of DR Congo (Zaire),M23,-1.268569,29.512279,POINT(29.512279 -1.268569),DR Congo (Zaire),4,26,4
2012,1,283,DR Congo (Zaire):Government,Government of DR Congo (Zaire)  - APCLS,Government of DR Congo (Zaire),APCLS,-1.25,29.08,POINT(29.08 -1.25),DR Congo (Zaire),11,11,11
2012,1,283,DR Congo (Zaire):Government,Government of DR Congo (Zaire)  - M23,Government of DR Congo (Zaire),M23,-1.18,29.46,POINT(29.46 -1.18),DR Congo (Zaire),240,240,240
2012,1,283,DR Congo (Zaire):Government,Government of DR Congo (Zaire)  - M23,Government of DR Congo (Zaire),M23,-1.18,29.46,POINT(29.46 -1.18),DR Congo (Zaire),2,2,2
2012,1,283,DR Congo (Zaire):Government,Government of DR Congo (Zaire)  - M23,Government of DR Congo (Zaire),M23,-1.157667,29.431222,POINT(29.431222 -1.157667),DR Congo (Zaire),2,2,2
2012,1,283,DR Congo (Zaire):Government,Government of DR Congo (Zaire)  - M23,Government of DR Congo (Zaire),M23,-1.157667,29.431222,POINT(29.431222 -1.157667),DR Congo (Zaire),9,9,9
2012,1,283,DR Congo (Zaire):Government,Government of DR Congo (Zaire)  - M23,Government of DR Congo (Zaire),M23,-1,29.25,POINT(29.25 -1),DR Congo (Zaire),3,3,3
2012,1,283,DR Congo (Zaire):Government,Government of DR Congo (Zaire)  - M23,Government of DR Congo (Zaire),M23,-1,29.25,POINT(29.25 -1),DR Congo (Zaire),1,1,1
2012,1,283,DR Congo (Zaire):Government,Government of DR Congo (Zaire)  - M23,Government of DR Congo (Zaire),M23,-0.828818,29.631114,POINT(29.631114 -0.828818),DR Congo (Zaire),10,10,10
2012,1,283,DR Congo (Zaire):Government,Government of DR Congo (Zaire)  - M23,Government of DR Congo (Zaire),M23,-0.666667,28.75,POINT(28.75 -0.666667),DR Congo (Zaire),19,19,19
2012,1,283,DR Congo (Zaire):Government,Government of DR Congo (Zaire)  - M23,Government of DR Congo (Zaire),M23,-0.666667,28.75,POINT(28.75 -0.666667),DR Congo (Zaire),21,21,21
2012,1,283,DR Congo (Zaire):Government,Government of DR Congo (Zaire)  - APCLS,Government of DR Congo (Zaire),APCLS,-0.666667,28.75,POINT(28.75 -0.666667),DR Congo (Zaire),4,4,4
2012,1,283,DR Congo (Zaire):Government,Government of DR Congo (Zaire)  - M23,Government of DR Congo (Zaire),M23,29.511357,-1.243209,POINT(-1.243209 29.511357),DR Congo (Zaire),1,1,1
2012,1,297,Nigeria:Government,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,Government of Nigeria,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,7.55,6.233333,POINT(6.233333 7.55),Nigeria,11,11,11
2012,1,297,Nigeria:Government,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,Government of Nigeria,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,7.55,6.233333,POINT(6.233333 7.55),Nigeria,4,4,4
2012,1,297,Nigeria:Government,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,Government of Nigeria,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,7.85,9.783333,POINT(9.783333 7.85),Nigeria,5,5,5
2012,1,297,Nigeria:Government,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,Government of Nigeria,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,8.0912,6.79782,POINT(6.79782 8.0912),Nigeria,1,1,1
2012,1,297,Nigeria:Government,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,Government of Nigeria,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,8.88333,11.36667,POINT(11.36667 8.88333),Nigeria,0,11,0
2012,1,297,Nigeria:Government,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,Government of Nigeria,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,9.05,6.56667,POINT(6.56667 9.05),Nigeria,2,2,2
2012,1,297,Nigeria:Government,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,Government of Nigeria,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,9.333333,12.5,POINT(12.5 9.333333),Nigeria,1,1,1
2012,1,297,Nigeria:Government,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,Government of Nigeria,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,9.416667,12.133333,POINT(12.133333 9.416667),Nigeria,0,2,0
2012,1,297,Nigeria:Government,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,Government of Nigeria,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,9.54969,8.9344,POINT(8.9344 9.54969),Nigeria,0,2,0
2012,1,297,Nigeria:Government,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,Government of Nigeria,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,9.61389,6.55694,POINT(6.55694 9.61389),Nigeria,2,2,2
2012,1,297,Nigeria:Government,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,Government of Nigeria,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,9.86975,13.2048,POINT(13.2048 9.86975),Nigeria,1,1,1
2012,1,297,Nigeria:Government,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,Government of Nigeria,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,10.25,11.166667,POINT(11.166667 10.25),Nigeria,6,6,6
2012,1,297,Nigeria:Government,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,Government of Nigeria,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,10.25562,10.075269,POINT(10.075269 10.25562),Nigeria,3,3,3
2012,1,297,Nigeria:Government,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,Government of Nigeria,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,10.26761,13.26436,POINT(13.26436 10.26761),Nigeria,0,1,0
2012,1,297,Nigeria:Government,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,Government of Nigeria,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,10.26761,13.26436,POINT(13.26436 10.26761),Nigeria,0,5,0
2012,1,297,Nigeria:Government,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,Government of Nigeria,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,10.26761,13.26436,POINT(13.26436 10.26761),Nigeria,1,1,1
2012,1,297,Nigeria:Government,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,Government of Nigeria,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,10.28969,11.16729,POINT(11.16729 10.28969),Nigeria,12,14,12
2012,1,297,Nigeria:Government,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,Government of Nigeria,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,10.313441,9.843273,POINT(9.843273 10.313441),Nigeria,0,11,0
2012,1,297,Nigeria:Government,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,Government of Nigeria,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,10.333333,7.75,POINT(7.75 10.333333),Nigeria,1,1,1
2012,1,297,Nigeria:Government,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,Government of Nigeria,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,10.333333,7.75,POINT(7.75 10.333333),Nigeria,1,1,1
2012,1,297,Nigeria:Government,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,Government of Nigeria,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,10.52224,7.43828,POINT(7.43828 10.52224),Nigeria,0,1,0
2012,1,297,Nigeria:Government,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,Government of Nigeria,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,10.52224,7.43828,POINT(7.43828 10.52224),Nigeria,3,3,3
2012,1,297,Nigeria:Government,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,Government of Nigeria,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,10.52224,7.43828,POINT(7.43828 10.52224),Nigeria,0,1,0
2012,1,297,Nigeria:Government,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,Government of Nigeria,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,10.52224,7.43828,POINT(7.43828 10.52224),Nigeria,0,1,0
2012,1,297,Nigeria:Government,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,Government of Nigeria,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,10.52224,7.43828,POINT(7.43828 10.52224),Nigeria,1,1,1
2012,1,297,Nigeria:Government,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,Government of Nigeria,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,10.52224,7.43828,POINT(7.43828 10.52224),Nigeria,0,2,0
2012,1,297,Nigeria:Government,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,Government of Nigeria,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,10.52224,7.43828,POINT(7.43828 10.52224),Nigeria,0,5,0
2012,1,297,Nigeria:Government,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,Government of Nigeria,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,10.61285,12.19458,POINT(12.19458 10.61285),Nigeria,2,2,2
2012,1,297,Nigeria:Government,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,Government of Nigeria,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,10.61285,12.19458,POINT(12.19458 10.61285),Nigeria,5,5,5
2012,1,297,Nigeria:Government,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,Government of Nigeria,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,10.64697,12.91104,POINT(12.91104 10.64697),Nigeria,0,2,0
2012,1,297,Nigeria:Government,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,Government of Nigeria,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,10.79942,13.4622,POINT(13.4622 10.79942),Nigeria,3,5,3
2012,1,297,Nigeria:Government,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,Government of Nigeria,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,10.8237,7.56889,POINT(7.56889 10.8237),Nigeria,30,30,30
2012,1,297,Nigeria:Government,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,Government of Nigeria,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,10.83342,11.51179,POINT(11.51179 10.83342),Nigeria,0,7,0
2012,1,297,Nigeria:Government,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,Government of Nigeria,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,10.85219,13.54889,POINT(13.54889 10.85219),Nigeria,3,3,3
2012,1,297,Nigeria:Government,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,Government of Nigeria,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,10.98854,7.69622,POINT(7.69622 10.98854),Nigeria,1,1,1
2012,1,297,Nigeria:Government,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,Government of Nigeria,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,11.082083,7.716097,POINT(7.716097 11.082083),Nigeria,1,1,1
2012,1,297,Nigeria:Government,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,Government of Nigeria,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,11.082083,7.716097,POINT(7.716097 11.082083),Nigeria,2,3,2
2012,1,297,Nigeria:Government,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,Government of Nigeria,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,11.09826,12.76417,POINT(12.76417 11.09826),Nigeria,0,3,0
2012,1,297,Nigeria:Government,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,Government of Nigeria,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,11.24338,8.40385,POINT(8.40385 11.24338),Nigeria,9,9,9
2012,1,297,Nigeria:Government,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,Government of Nigeria,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,11.26889,11.99694,POINT(11.99694 11.26889),Nigeria,0,3,0
2012,1,297,Nigeria:Government,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,Government of Nigeria,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,11.28674,11.30772,POINT(11.30772 11.28674),Nigeria,0,2,0
2012,1,297,Nigeria:Government,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,Government of Nigeria,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,11.3548,14.21296,POINT(14.21296 11.3548),Nigeria,2,2,2
2012,1,297,Nigeria:Government,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,Government of Nigeria,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,11.5,13,POINT(13 11.5),Nigeria,0,1,0
2012,1,297,Nigeria:Government,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,Government of Nigeria,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,11.5032,11.9367,POINT(11.9367 11.5032),Nigeria,1,1,1
2012,1,297,Nigeria:Government,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,Government of Nigeria,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,11.5221,13.68558,POINT(13.68558 11.5221),Nigeria,0,1,0
2012,1,297,Nigeria:Government,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,Government of Nigeria,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,11.5221,13.68558,POINT(13.68558 11.5221),Nigeria,1,1,1
2012,1,297,Nigeria:Government,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,Government of Nigeria,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,11.6327,10.400012,POINT(10.400012 11.6327),Nigeria,0,2,0
2012,1,297,Nigeria:Government,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,Government of Nigeria,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,11.66207,14.02014,POINT(14.02014 11.66207),Nigeria,0,10,0
2012,1,297,Nigeria:Government,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,Government of Nigeria,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,11.6698,9.928,POINT(9.928 11.6698),Nigeria,3,3,3
2012,1,297,Nigeria:Government,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,Government of Nigeria,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,11.6775,11.334444,POINT(11.334444 11.6775),Nigeria,4,4,4
2012,1,297,Nigeria:Government,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,Government of Nigeria,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,11.7091,11.0694,POINT(11.0694 11.7091),Nigeria,2,2,2
2012,1,297,Nigeria:Government,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,Government of Nigeria,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,11.7091,11.0694,POINT(11.0694 11.7091),Nigeria,8,8,8
2012,1,297,Nigeria:Government,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,Government of Nigeria,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,11.7091,11.0694,POINT(11.0694 11.7091),Nigeria,1,1,1
2012,1,297,Nigeria:Government,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,Government of Nigeria,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,11.7091,11.0694,POINT(11.0694 11.7091),Nigeria,0,1,0
2012,1,297,Nigeria:Government,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,Government of Nigeria,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,11.7091,11.0694,POINT(11.0694 11.7091),Nigeria,0,4,0
2012,1,297,Nigeria:Government,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,Government of Nigeria,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,11.7091,11.0694,POINT(11.0694 11.7091),Nigeria,0,4,0
2012,1,297,Nigeria:Government,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,Government of Nigeria,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,11.7091,11.0694,POINT(11.0694 11.7091),Nigeria,15,15,15
2012,1,297,Nigeria:Government,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,Government of Nigeria,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,11.7091,11.0694,POINT(11.0694 11.7091),Nigeria,5,5,5
2012,1,297,Nigeria:Government,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,Government of Nigeria,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,11.747,11.9608,POINT(11.9608 11.747),Nigeria,1,1,1
2012,1,297,Nigeria:Government,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,Government of Nigeria,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,11.747,11.9608,POINT(11.9608 11.747),Nigeria,0,1,0
2012,1,297,Nigeria:Government,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,Government of Nigeria,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,11.747,11.9608,POINT(11.9608 11.747),Nigeria,0,1,0
2012,1,297,Nigeria:Government,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,Government of Nigeria,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,11.747,11.9608,POINT(11.9608 11.747),Nigeria,40,40,40
2012,1,297,Nigeria:Government,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,Government of Nigeria,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,11.747,11.9608,POINT(11.9608 11.747),Nigeria,1,1,1
2012,1,297,Nigeria:Government,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,Government of Nigeria,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,11.747,11.9608,POINT(11.9608 11.747),Nigeria,0,3,0
2012,1,297,Nigeria:Government,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,Government of Nigeria,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,11.747,11.9608,POINT(11.9608 11.747),Nigeria,4,6,4
2012,1,297,Nigeria:Government,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,Government of Nigeria,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,11.747,11.9608,POINT(11.9608 11.747),Nigeria,7,7,7
2012,1,297,Nigeria:Government,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,Government of Nigeria,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,11.747,11.9608,POINT(11.9608 11.747),Nigeria,0,1,0
2012,1,297,Nigeria:Government,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,Government of Nigeria,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,11.747,11.9608,POINT(11.9608 11.747),Nigeria,1,1,1
2012,1,297,Nigeria:Government,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,Government of Nigeria,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,11.747,11.9608,POINT(11.9608 11.747),Nigeria,9,9,9
2012,1,297,Nigeria:Government,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,Government of Nigeria,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,11.747,11.9608,POINT(11.9608 11.747),Nigeria,2,2,2
2012,1,297,Nigeria:Government,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,Government of Nigeria,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,11.747,11.9608,POINT(11.9608 11.747),Nigeria,1,1,1
2012,1,297,Nigeria:Government,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,Government of Nigeria,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,11.747,11.9608,POINT(11.9608 11.747),Nigeria,1,1,1
2012,1,297,Nigeria:Government,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,Government of Nigeria,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,11.747,11.9608,POINT(11.9608 11.747),Nigeria,16,16,16
2012,1,297,Nigeria:Government,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,Government of Nigeria,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,11.747,11.9608,POINT(11.9608 11.747),Nigeria,37,37,37
2012,1,297,Nigeria:Government,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,Government of Nigeria,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,11.747,11.9608,POINT(11.9608 11.747),Nigeria,30,30,30
2012,1,297,Nigeria:Government,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,Government of Nigeria,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,11.747,11.9608,POINT(11.9608 11.747),Nigeria,35,35,35
2012,1,297,Nigeria:Government,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,Government of Nigeria,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,11.83537,13.15166,POINT(13.15166 11.83537),Nigeria,1,1,1
2012,1,297,Nigeria:Government,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,Government of Nigeria,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,11.83537,13.15166,POINT(13.15166 11.83537),Nigeria,0,1,0
2012,1,297,Nigeria:Government,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,Government of Nigeria,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,11.84644,13.160274,POINT(13.160274 11.84644),Nigeria,7,7,7
2012,1,297,Nigeria:Government,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,Government of Nigeria,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,11.84644,13.160274,POINT(13.160274 11.84644),Nigeria,4,4,4
2012,1,297,Nigeria:Government,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,Government of Nigeria,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,11.84644,13.160274,POINT(13.160274 11.84644),Nigeria,1,1,1
2012,1,297,Nigeria:Government,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,Government of Nigeria,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,11.84644,13.160274,POINT(13.160274 11.84644),Nigeria,0,1,0
2012,1,297,Nigeria:Government,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,Government of Nigeria,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,11.84644,13.160274,POINT(13.160274 11.84644),Nigeria,0,2,0
2012,1,297,Nigeria:Government,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,Government of Nigeria,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,11.84644,13.160274,POINT(13.160274 11.84644),Nigeria,2,6,2
2012,1,297,Nigeria:Government,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,Government of Nigeria,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,11.84644,13.160274,POINT(13.160274 11.84644),Nigeria,2,2,2
2012,1,297,Nigeria:Government,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,Government of Nigeria,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,11.84644,13.160274,POINT(13.160274 11.84644),Nigeria,0,4,0
2012,1,297,Nigeria:Government,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,Government of Nigeria,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,11.84644,13.160274,POINT(13.160274 11.84644),Nigeria,4,4,4
2012,1,297,Nigeria:Government,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,Government of Nigeria,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,11.84644,13.160274,POINT(13.160274 11.84644),Nigeria,11,11,11
2012,1,297,Nigeria:Government,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,Government of Nigeria,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,11.84644,13.160274,POINT(13.160274 11.84644),Nigeria,0,2,0
2012,1,297,Nigeria:Government,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,Government of Nigeria,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,11.84644,13.160274,POINT(13.160274 11.84644),Nigeria,4,4,4
2012,1,297,Nigeria:Government,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,Government of Nigeria,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,11.84644,13.160274,POINT(13.160274 11.84644),Nigeria,12,12,12
2012,1,297,Nigeria:Government,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,Government of Nigeria,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,11.84644,13.160274,POINT(13.160274 11.84644),Nigeria,20,30,20
2012,1,297,Nigeria:Government,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,Government of Nigeria,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,11.84644,13.160274,POINT(13.160274 11.84644),Nigeria,3,3,3
2012,1,297,Nigeria:Government,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,Government of Nigeria,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,11.84644,13.160274,POINT(13.160274 11.84644),Nigeria,4,4,4
2012,1,297,Nigeria:Government,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,Government of Nigeria,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,11.84644,13.160274,POINT(13.160274 11.84644),Nigeria,0,2,0
2012,1,297,Nigeria:Government,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,Government of Nigeria,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,11.84644,13.160274,POINT(13.160274 11.84644),Nigeria,1,1,1
